match_id,league_id,season,match_date,home_team_id,away_team_id,home_score,away_score,stadium,match_status,attendance
4192,9,2022-2023,2022-12-31,65,70,3,4,Stadium 9-1,Completed,50510
4193,9,2020-2021,2021-07-01,72,68,4,2,Stadium 9-8,Completed,78299
4194,9,2021-2022,2023-02-26,68,71,2,5,Stadium 9-4,Completed,10124
4195,9,2023-2024,2022-12-13,65,70,5,1,Stadium 9-1,Completed,73716
4196,9,2020-2021,2023-11-18,65,70,1,3,Stadium 9-1,Completed,62978
4197,9,2020-2021,2024-01-31,65,70,2,2,Stadium 9-1,Completed,67153
4198,9,2023-2024,2021-08-25,72,70,4,2,Stadium 9-8,Completed,49065
4199,9,2023-2024,2022-01-10,71,67,0,1,Stadium 9-7,Completed,24783
4200,9,2023-2024,2022-05-13,72,68,3,3,Stadium 9-8,Completed,20492
4201,9,2022-2023,2024-05-30,69,65,3,2,Stadium 9-5,Completed,55861
4202,9,2021-2022,2021-12-04,71,69,1,0,Stadium 9-7,Completed,40483
4203,9,2021-2022,2021-03-12,68,69,2,3,Stadium 9-4,Completed,42831
4204,9,2020-2021,2024-03-24,69,72,4,3,Stadium 9-5,Completed,15907
4205,9,2021-2022,2021-03-08,68,70,0,1,Stadium 9-4,Completed,51445
4206,9,2021-2022,2020-08-08,69,71,1,4,Stadium 9-5,Completed,56906
4207,9,2022-2023,2023-12-29,68,66,4,5,Stadium 9-4,Completed,39542
4208,9,2023-2024,2023-06-21,68,70,1,5,Stadium 9-4,Completed,8651
4209,9,2021-2022,2024-04-06,71,70,4,3,Stadium 9-7,Completed,48953
4210,9,2022-2023,2023-02-20,71,69,4,5,Stadium 9-7,Completed,76914
4211,9,2021-2022,2021-02-19,67,66,3,5,Stadium 9-3,Completed,44475
4212,9,2021-2022,2021-01-23,72,67,0,0,Stadium 9-8,Scheduled,9408
4213,9,2022-2023,2023-06-06,69,68,3,2,Stadium 9-5,Scheduled,57546
4214,9,2022-2023,2021-06-15,66,72,0,3,Stadium 9-2,Scheduled,45044
4215,9,2021-2022,2020-09-08,70,66,5,0,Stadium 9-6,Completed,74340
4216,9,2020-2021,2022-09-03,69,72,2,3,Stadium 9-5,Completed,12076
4217,9,2023-2024,2021-06-16,66,65,1,5,Stadium 9-2,Completed,49310
4218,9,2020-2021,2021-08-23,67,72,2,5,Stadium 9-3,Completed,16097
4219,9,2020-2021,2022-06-12,71,67,5,3,Stadium 9-7,Completed,44657
4220,9,2020-2021,2024-05-05,66,70,0,0,Stadium 9-2,Completed,61475
4221,9,2021-2022,2022-05-21,67,72,4,3,Stadium 9-3,Completed,72733
4222,9,2020-2021,2020-10-07,66,72,2,4,Stadium 9-2,Completed,79239
4223,9,2023-2024,2022-12-31,66,71,1,2,Stadium 9-2,Completed,53768
4224,9,2021-2022,2023-03-09,69,71,5,5,Stadium 9-5,Completed,22146
4225,9,2020-2021,2022-05-22,66,71,5,4,Stadium 9-2,Completed,49488
4226,9,2020-2021,2021-10-12,69,71,2,0,Stadium 9-5,Completed,51999
4227,9,2020-2021,2023-09-09,67,65,0,0,Stadium 9-3,Scheduled,11124
4228,9,2022-2023,2024-03-12,69,70,0,2,Stadium 9-5,Scheduled,8801
4229,9,2023-2024,2023-08-28,65,71,0,0,Stadium 9-1,Completed,57996
4230,9,2022-2023,2020-09-27,65,67,4,4,Stadium 9-1,Completed,32333
4231,9,2020-2021,2021-04-03,66,71,1,1,Stadium 9-2,Scheduled,10400
4232,9,2020-2021,2023-01-23,69,72,5,1,Stadium 9-5,Scheduled,24594
4233,9,2020-2021,2022-11-02,70,66,5,0,Stadium 9-6,Completed,35051
4234,9,2020-2021,2022-03-25,72,66,4,2,Stadium 9-8,Scheduled,73565
4235,9,2022-2023,2023-03-04,72,71,3,4,Stadium 9-8,Completed,6619
4236,9,2023-2024,2022-06-07,65,71,3,5,Stadium 9-1,Completed,33728
4237,9,2020-2021,2023-11-03,68,72,1,4,Stadium 9-4,Completed,23483
4238,9,2022-2023,2022-03-09,70,69,1,1,Stadium 9-6,Completed,48963
4239,9,2020-2021,2020-09-09,67,72,2,4,Stadium 9-3,Completed,62693
4240,9,2021-2022,2023-01-20,68,66,1,1,Stadium 9-4,Completed,33188
4241,9,2020-2021,2023-02-28,71,69,1,3,Stadium 9-7,Completed,23219
4242,9,2021-2022,2022-11-25,69,72,5,1,Stadium 9-5,Completed,29523
4243,9,2022-2023,2021-09-08,68,71,2,5,Stadium 9-4,Completed,20016
4244,9,2021-2022,2021-09-22,70,67,1,5,Stadium 9-6,Completed,47152
4245,9,2021-2022,2024-03-27,66,71,3,5,Stadium 9-2,Completed,31122
4246,9,2022-2023,2021-08-06,66,70,3,5,Stadium 9-2,Completed,7502
4247,9,2020-2021,2021-06-26,65,67,1,5,Stadium 9-1,Completed,56759
4248,9,2021-2022,2020-11-16,72,69,2,3,Stadium 9-8,Completed,69737
4249,9,2023-2024,2021-02-18,66,65,2,3,Stadium 9-2,Completed,5651
4250,9,2022-2023,2020-09-08,67,68,3,1,Stadium 9-3,Completed,34607
4251,9,2020-2021,2021-02-19,71,72,1,0,Stadium 9-7,Completed,76490
4252,9,2022-2023,2023-04-22,70,65,3,1,Stadium 9-6,Completed,8683
4253,9,2021-2022,2023-06-14,68,72,4,0,Stadium 9-4,Completed,43945
4254,9,2021-2022,2023-09-04,71,67,5,0,Stadium 9-7,Scheduled,19108
4255,9,2023-2024,2022-04-19,70,69,1,5,Stadium 9-6,Completed,25698
4256,9,2023-2024,2023-08-21,69,71,5,2,Stadium 9-5,Completed,14929
4257,9,2020-2021,2020-12-30,68,69,2,4,Stadium 9-4,Completed,56806
4258,9,2021-2022,2022-07-13,70,71,3,4,Stadium 9-6,Scheduled,35077
4259,9,2022-2023,2021-01-10,66,68,5,5,Stadium 9-2,Scheduled,14336
4260,9,2022-2023,2024-01-22,72,67,2,0,Stadium 9-8,Completed,15211
4261,9,2021-2022,2023-08-19,68,65,1,0,Stadium 9-4,Completed,75641
4262,9,2021-2022,2023-01-18,70,71,5,3,Stadium 9-6,Completed,58076
4263,9,2023-2024,2023-02-16,68,66,0,2,Stadium 9-4,Completed,48708
4264,9,2023-2024,2021-06-19,66,67,2,2,Stadium 9-2,Completed,23651
4265,9,2022-2023,2020-09-27,70,69,1,0,Stadium 9-6,Scheduled,79450
4266,9,2020-2021,2021-08-21,66,72,3,3,Stadium 9-2,Completed,20856
4267,9,2020-2021,2022-07-20,66,67,5,5,Stadium 9-2,Completed,76852
4268,9,2020-2021,2022-12-16,70,69,5,5,Stadium 9-6,Completed,79552
4269,9,2020-2021,2021-08-22,67,66,0,3,Stadium 9-3,Completed,51276
4270,9,2023-2024,2020-12-21,72,65,0,3,Stadium 9-8,Completed,39295
4271,9,2023-2024,2020-12-13,67,65,0,2,Stadium 9-3,Completed,58392
4272,9,2022-2023,2023-08-29,68,65,3,0,Stadium 9-4,Completed,66067
4273,9,2023-2024,2023-06-05,71,68,4,3,Stadium 9-7,Completed,10865
4274,9,2023-2024,2021-11-16,65,68,3,0,Stadium 9-1,Completed,7002
4275,9,2021-2022,2021-06-04,66,69,2,5,Stadium 9-2,Completed,59144
4276,9,2020-2021,2023-05-21,69,70,1,4,Stadium 9-5,Completed,19714
4277,9,2022-2023,2023-06-29,71,65,3,0,Stadium 9-7,Completed,44497
4278,9,2021-2022,2021-03-18,67,71,3,5,Stadium 9-3,Scheduled,20838
4279,9,2020-2021,2021-01-05,69,72,0,4,Stadium 9-5,Completed,10692
4280,9,2022-2023,2022-01-11,68,69,3,3,Stadium 9-4,Scheduled,48743
4281,9,2021-2022,2020-09-16,68,66,3,0,Stadium 9-4,Completed,62520
4282,9,2020-2021,2021-09-17,65,72,0,1,Stadium 9-1,Completed,43163
4283,9,2020-2021,2022-03-11,67,69,2,5,Stadium 9-3,Completed,17056
4284,9,2022-2023,2023-04-09,67,72,2,3,Stadium 9-3,Completed,44963
4285,9,2021-2022,2022-03-26,68,69,0,1,Stadium 9-4,Scheduled,36478
4286,9,2021-2022,2022-09-22,68,71,5,4,Stadium 9-4,Scheduled,47766
4287,9,2022-2023,2020-12-24,72,66,2,4,Stadium 9-8,Completed,15030
4288,9,2022-2023,2021-04-12,72,69,1,4,Stadium 9-8,Completed,29195
4289,9,2022-2023,2023-07-28,66,68,3,3,Stadium 9-2,Completed,49772
4290,9,2021-2022,2020-12-18,72,69,3,5,Stadium 9-8,Completed,34721
4291,9,2021-2022,2022-11-20,65,71,0,1,Stadium 9-1,Completed,23342
4292,9,2020-2021,2023-02-16,71,67,0,2,Stadium 9-7,Scheduled,25231
4293,9,2021-2022,2024-05-16,70,66,0,0,Stadium 9-6,Completed,75249
4294,9,2023-2024,2023-04-24,68,71,3,4,Stadium 9-4,Completed,30157
4295,9,2021-2022,2023-07-25,67,68,1,3,Stadium 9-3,Completed,24357
4296,9,2020-2021,2024-03-31,69,68,4,0,Stadium 9-5,Scheduled,44362
4297,9,2022-2023,2022-06-13,67,68,4,4,Stadium 9-3,Scheduled,50132
4298,9,2020-2021,2022-08-13,68,65,2,2,Stadium 9-4,Scheduled,77729
4299,9,2020-2021,2021-05-22,71,66,0,0,Stadium 9-7,Completed,39875
4300,9,2021-2022,2021-11-03,71,69,2,3,Stadium 9-7,Completed,42823
4301,9,2023-2024,2020-11-01,65,67,2,5,Stadium 9-1,Completed,21164
4302,9,2022-2023,2020-11-17,71,65,3,0,Stadium 9-7,Completed,44535
4303,9,2020-2021,2022-03-31,71,72,1,2,Stadium 9-7,Completed,9137
4304,9,2023-2024,2020-10-13,68,67,5,5,Stadium 9-4,Completed,35132
4305,9,2020-2021,2022-05-09,68,71,0,5,Stadium 9-4,Scheduled,62219
4306,9,2020-2021,2022-06-18,68,67,3,4,Stadium 9-4,Scheduled,36729
4307,9,2021-2022,2020-08-24,69,66,3,3,Stadium 9-5,Scheduled,52144
4308,9,2022-2023,2022-10-25,68,69,4,5,Stadium 9-4,Completed,8444
4309,9,2020-2021,2022-05-18,71,67,5,2,Stadium 9-7,Completed,57909
4310,9,2021-2022,2021-05-25,71,66,3,4,Stadium 9-7,Completed,28965
4311,9,2021-2022,2023-05-02,72,68,1,2,Stadium 9-8,Scheduled,7025
4312,9,2021-2022,2021-01-03,67,70,1,3,Stadium 9-3,Completed,49054
4313,9,2020-2021,2022-03-02,67,70,0,3,Stadium 9-3,Completed,38044
4314,9,2020-2021,2023-08-09,67,72,5,5,Stadium 9-3,Completed,35257
4315,9,2021-2022,2021-10-11,72,65,3,0,Stadium 9-8,Scheduled,65874
4316,9,2020-2021,2023-02-15,69,71,3,2,Stadium 9-5,Scheduled,21125
4317,9,2022-2023,2021-06-12,70,66,3,2,Stadium 9-6,Completed,41441
4318,9,2023-2024,2022-02-25,70,69,0,2,Stadium 9-6,Scheduled,42950
4319,9,2021-2022,2022-03-17,67,71,4,3,Stadium 9-3,Scheduled,12883
4320,9,2022-2023,2023-12-11,65,68,3,2,Stadium 9-1,Completed,38015
4321,9,2021-2022,2023-08-16,66,65,4,1,Stadium 9-2,Scheduled,20700
4322,9,2020-2021,2022-01-08,67,70,3,5,Stadium 9-3,Completed,39564
4323,9,2022-2023,2022-10-18,69,67,0,2,Stadium 9-5,Scheduled,30703
4324,9,2023-2024,2020-10-27,72,65,0,2,Stadium 9-8,Completed,22417
4325,9,2020-2021,2022-03-15,68,69,2,4,Stadium 9-4,Completed,8504
4326,9,2021-2022,2023-08-12,72,68,1,2,Stadium 9-8,Completed,64524
4327,9,2020-2021,2021-01-19,72,69,0,3,Stadium 9-8,Completed,57688
4328,9,2021-2022,2023-10-06,71,70,5,2,Stadium 9-7,Scheduled,19225
4329,9,2022-2023,2023-12-21,65,67,1,0,Stadium 9-1,Completed,47308
4330,9,2021-2022,2023-08-25,68,72,2,1,Stadium 9-4,Completed,23431
4331,9,2021-2022,2020-11-03,65,69,0,5,Stadium 9-1,Completed,64437
4332,9,2022-2023,2023-02-13,69,65,4,0,Stadium 9-5,Completed,36864
4333,9,2020-2021,2022-01-01,71,68,5,0,Stadium 9-7,Completed,51750
4334,9,2022-2023,2021-05-06,69,67,0,0,Stadium 9-5,Completed,13055
4335,9,2021-2022,2022-01-10,69,67,2,3,Stadium 9-5,Scheduled,67990
4336,9,2023-2024,2023-08-03,68,72,2,2,Stadium 9-4,Completed,26389
4337,9,2020-2021,2022-07-08,70,67,4,4,Stadium 9-6,Completed,29282
4338,9,2020-2021,2022-10-31,70,72,3,0,Stadium 9-6,Completed,14106
4339,9,2020-2021,2024-04-30,65,66,1,4,Stadium 9-1,Scheduled,73381
4340,9,2020-2021,2023-11-29,70,68,3,2,Stadium 9-6,Completed,56820
4341,9,2021-2022,2021-06-17,72,66,5,4,Stadium 9-8,Completed,22023
4342,9,2020-2021,2022-08-03,68,70,2,5,Stadium 9-4,Scheduled,13998
4343,9,2020-2021,2023-07-19,69,72,0,3,Stadium 9-5,Scheduled,21704
4344,9,2022-2023,2024-05-24,65,72,1,1,Stadium 9-1,Scheduled,19766
4345,9,2023-2024,2023-11-01,67,71,2,1,Stadium 9-3,Completed,68604
4346,9,2021-2022,2024-01-12,71,65,5,4,Stadium 9-7,Completed,31829
4347,9,2021-2022,2021-04-05,69,65,4,0,Stadium 9-5,Completed,38345
4348,9,2021-2022,2024-01-01,70,72,4,3,Stadium 9-6,Completed,29206
4349,9,2021-2022,2022-03-26,69,70,0,0,Stadium 9-5,Completed,46868
4350,9,2021-2022,2022-11-11,65,71,2,4,Stadium 9-1,Completed,13606
4351,9,2021-2022,2023-11-24,67,69,4,3,Stadium 9-3,Completed,5756
4352,9,2023-2024,2021-04-29,72,68,5,5,Stadium 9-8,Completed,67779
4353,9,2022-2023,2022-05-03,65,71,4,5,Stadium 9-1,Completed,40767
4354,9,2020-2021,2022-12-11,70,68,0,2,Stadium 9-6,Completed,76669
4355,9,2023-2024,2021-07-23,65,71,5,4,Stadium 9-1,Completed,10934
4356,9,2023-2024,2021-02-06,68,66,5,5,Stadium 9-4,Scheduled,63699
4357,9,2021-2022,2022-05-13,71,68,5,5,Stadium 9-7,Completed,50494
4358,9,2023-2024,2023-09-25,69,71,5,5,Stadium 9-5,Scheduled,22225
4359,9,2020-2021,2021-11-08,72,69,2,1,Stadium 9-8,Completed,25558
4360,9,2022-2023,2021-08-30,72,68,2,2,Stadium 9-8,Completed,71424
4361,9,2020-2021,2021-08-28,69,65,5,4,Stadium 9-5,Completed,73680
4362,9,2022-2023,2021-09-15,65,68,0,1,Stadium 9-1,Scheduled,73880
4363,9,2023-2024,2023-09-16,66,72,4,3,Stadium 9-2,Scheduled,21750
4364,9,2023-2024,2022-02-23,70,67,4,2,Stadium 9-6,Scheduled,37673
4365,9,2020-2021,2023-04-26,70,69,3,5,Stadium 9-6,Completed,27878
4366,9,2023-2024,2022-08-19,68,72,2,0,Stadium 9-4,Completed,49395
4367,9,2020-2021,2021-01-13,67,68,2,1,Stadium 9-3,Completed,39652
4368,9,2020-2021,2022-06-16,66,70,0,3,Stadium 9-2,Scheduled,22417
4369,9,2020-2021,2021-04-01,65,69,4,5,Stadium 9-1,Completed,57973
4370,9,2020-2021,2023-12-15,71,72,2,3,Stadium 9-7,Scheduled,40701
4371,9,2022-2023,2023-01-17,68,65,0,5,Stadium 9-4,Completed,41924
4372,9,2021-2022,2022-11-06,72,65,3,2,Stadium 9-8,Completed,10560
4373,9,2020-2021,2023-04-30,72,66,1,0,Stadium 9-8,Completed,48128
4374,9,2021-2022,2023-01-05,67,66,5,2,Stadium 9-3,Completed,77640
4375,9,2022-2023,2023-04-11,70,71,4,5,Stadium 9-6,Completed,44109
4376,9,2021-2022,2022-06-22,71,72,4,1,Stadium 9-7,Scheduled,31147
4377,9,2021-2022,2023-05-24,72,65,4,4,Stadium 9-8,Scheduled,13943
4378,9,2020-2021,2022-05-30,71,69,0,0,Stadium 9-7,Completed,25209
4379,9,2020-2021,2023-06-09,66,72,4,5,Stadium 9-2,Completed,71097
4380,9,2023-2024,2023-06-13,65,71,3,5,Stadium 9-1,Scheduled,12733
4381,9,2023-2024,2022-12-05,68,65,0,1,Stadium 9-4,Completed,38714
4382,9,2023-2024,2022-09-29,71,66,1,0,Stadium 9-7,Scheduled,70209
4383,9,2022-2023,2021-05-16,66,69,2,1,Stadium 9-2,Completed,35974
4384,9,2020-2021,2020-10-05,72,67,1,2,Stadium 9-8,Completed,21038
4385,9,2020-2021,2021-11-11,68,70,0,3,Stadium 9-4,Completed,67795
4386,9,2020-2021,2021-04-19,71,65,0,3,Stadium 9-7,Completed,38960
4387,9,2020-2021,2022-10-31,68,72,3,0,Stadium 9-4,Completed,60269
4388,9,2022-2023,2020-10-17,69,67,3,4,Stadium 9-5,Completed,46938
4389,9,2020-2021,2023-10-09,70,72,3,5,Stadium 9-6,Completed,56745
4390,9,2023-2024,2021-10-31,70,71,4,3,Stadium 9-6,Completed,51709
4391,9,2022-2023,2022-10-30,70,72,3,5,Stadium 9-6,Completed,60407
4392,9,2023-2024,2023-04-24,66,70,4,5,Stadium 9-2,Completed,78729
4393,9,2021-2022,2021-05-25,65,67,0,2,Stadium 9-1,Completed,31589
4394,9,2023-2024,2021-08-23,66,71,3,2,Stadium 9-2,Completed,32372
4395,9,2021-2022,2021-08-07,66,67,2,0,Stadium 9-2,Scheduled,17262
4396,9,2020-2021,2022-11-19,72,71,2,2,Stadium 9-8,Completed,34694
4397,9,2023-2024,2023-10-12,72,66,3,4,Stadium 9-8,Completed,57091
4398,9,2022-2023,2021-07-22,68,65,5,3,Stadium 9-4,Completed,22713
4399,9,2022-2023,2022-06-29,65,72,5,1,Stadium 9-1,Scheduled,57178
4400,9,2023-2024,2021-01-28,69,70,5,0,Stadium 9-5,Completed,23380
4401,9,2020-2021,2020-08-05,68,65,0,5,Stadium 9-4,Completed,48911
4402,9,2021-2022,2024-05-23,72,67,2,3,Stadium 9-8,Completed,56083
4403,9,2022-2023,2022-04-08,69,72,1,2,Stadium 9-5,Completed,69503
4404,9,2021-2022,2021-10-22,71,65,5,0,Stadium 9-7,Completed,60013
4405,9,2020-2021,2023-01-23,67,65,5,3,Stadium 9-3,Completed,17561
4406,9,2020-2021,2024-03-07,70,71,5,4,Stadium 9-6,Completed,62027
4407,9,2021-2022,2023-09-12,65,67,4,4,Stadium 9-1,Scheduled,31041
4408,9,2023-2024,2023-12-29,65,67,0,3,Stadium 9-1,Completed,74729
4409,9,2020-2021,2023-12-13,71,65,5,0,Stadium 9-7,Completed,11430
4410,9,2023-2024,2023-02-27,68,69,4,1,Stadium 9-4,Completed,14451
4411,9,2020-2021,2024-02-16,67,66,0,0,Stadium 9-3,Completed,7400
4412,9,2022-2023,2021-06-06,68,70,3,2,Stadium 9-4,Scheduled,8514
4413,9,2022-2023,2023-07-08,71,69,3,2,Stadium 9-7,Completed,71943
4414,9,2022-2023,2024-03-10,68,65,1,4,Stadium 9-4,Completed,64458
4415,9,2023-2024,2023-11-11,68,69,2,0,Stadium 9-4,Completed,40369
4416,9,2020-2021,2021-06-24,66,68,2,1,Stadium 9-2,Completed,31906
4417,9,2020-2021,2024-01-30,70,68,5,2,Stadium 9-6,Completed,35979
4418,9,2020-2021,2021-12-17,66,68,4,5,Stadium 9-2,Completed,49072
4419,9,2021-2022,2022-07-12,68,66,5,1,Stadium 9-4,Completed,7918
4420,9,2023-2024,2020-08-28,71,67,3,3,Stadium 9-7,Completed,25040
4421,9,2021-2022,2024-05-05,72,65,0,5,Stadium 9-8,Completed,60730
4422,9,2021-2022,2023-07-27,70,71,4,5,Stadium 9-6,Completed,46489
4423,9,2022-2023,2023-02-17,67,70,1,2,Stadium 9-3,Completed,19269
4424,9,2021-2022,2021-07-06,69,71,0,3,Stadium 9-5,Completed,17326
4425,9,2020-2021,2022-05-04,69,65,0,4,Stadium 9-5,Completed,25796
4426,9,2021-2022,2023-01-11,67,68,4,5,Stadium 9-3,Completed,16406
4427,9,2020-2021,2024-05-07,66,71,5,3,Stadium 9-2,Completed,22336
4428,9,2023-2024,2021-08-02,66,69,5,1,Stadium 9-2,Completed,59661
4429,9,2020-2021,2021-12-14,69,71,1,4,Stadium 9-5,Completed,12565
4430,9,2023-2024,2021-12-25,69,72,5,5,Stadium 9-5,Completed,24986
4431,9,2020-2021,2022-04-07,68,65,4,4,Stadium 9-4,Completed,24745
4432,9,2021-2022,2023-09-01,66,69,2,2,Stadium 9-2,Scheduled,48345
4433,9,2022-2023,2022-06-22,67,69,2,1,Stadium 9-3,Completed,10387
4434,9,2021-2022,2023-08-21,66,67,2,4,Stadium 9-2,Completed,76687
4435,9,2023-2024,2020-11-25,67,66,2,1,Stadium 9-3,Completed,31621
4436,9,2021-2022,2023-02-12,66,70,5,2,Stadium 9-2,Completed,22077
4437,9,2022-2023,2023-11-19,68,65,3,1,Stadium 9-4,Completed,18733
4438,9,2020-2021,2021-01-12,72,68,3,2,Stadium 9-8,Completed,34787
4439,9,2023-2024,2024-02-02,68,65,1,2,Stadium 9-4,Completed,6188
4440,9,2021-2022,2021-10-19,67,68,4,3,Stadium 9-3,Scheduled,73084
4441,9,2022-2023,2022-07-02,66,69,4,2,Stadium 9-2,Completed,30442
4442,9,2021-2022,2020-10-18,70,71,5,2,Stadium 9-6,Completed,18741
4443,9,2020-2021,2023-12-29,67,71,2,4,Stadium 9-3,Completed,24391
4444,9,2021-2022,2023-03-23,71,68,0,1,Stadium 9-7,Completed,8031
4445,9,2020-2021,2022-06-23,68,69,2,2,Stadium 9-4,Completed,69745
4446,9,2022-2023,2022-04-02,69,71,0,4,Stadium 9-5,Completed,15981
4447,9,2023-2024,2022-12-30,68,71,1,0,Stadium 9-4,Completed,70991
4448,9,2020-2021,2021-03-27,68,69,3,2,Stadium 9-4,Completed,21657
4449,9,2021-2022,2020-08-14,72,71,2,4,Stadium 9-8,Completed,39094
4450,9,2022-2023,2021-03-18,66,72,5,5,Stadium 9-2,Scheduled,34980
4451,9,2023-2024,2022-01-01,72,65,1,3,Stadium 9-8,Completed,15611
4452,9,2020-2021,2020-10-07,65,71,2,5,Stadium 9-1,Completed,69960
4453,9,2021-2022,2022-09-18,72,66,0,3,Stadium 9-8,Completed,62409
4454,9,2022-2023,2023-07-22,65,67,0,3,Stadium 9-1,Completed,76486
4455,9,2022-2023,2023-04-24,65,66,3,0,Stadium 9-1,Scheduled,13246
4456,9,2023-2024,2020-12-01,69,66,3,3,Stadium 9-5,Completed,30342
4457,9,2023-2024,2022-03-14,65,68,4,5,Stadium 9-1,Completed,20020
4458,9,2021-2022,2023-05-07,65,71,2,4,Stadium 9-1,Completed,34010
4459,9,2021-2022,2022-03-10,66,69,2,2,Stadium 9-2,Completed,34802
4460,9,2020-2021,2021-09-29,70,66,1,4,Stadium 9-6,Completed,68660
4461,9,2020-2021,2021-03-07,67,70,5,4,Stadium 9-3,Completed,67591
4462,9,2022-2023,2020-09-23,68,67,2,4,Stadium 9-4,Completed,75113
4463,9,2023-2024,2020-09-09,69,71,2,3,Stadium 9-5,Completed,61264
4464,9,2021-2022,2021-01-07,70,67,2,3,Stadium 9-6,Completed,51111
4465,9,2021-2022,2021-08-23,70,71,3,1,Stadium 9-6,Completed,58090
4466,9,2023-2024,2021-03-07,68,72,1,4,Stadium 9-4,Completed,45263
4467,9,2020-2021,2024-02-23,68,66,1,4,Stadium 9-4,Completed,12364
4468,9,2023-2024,2022-10-13,72,69,5,5,Stadium 9-8,Completed,31583
4469,9,2023-2024,2021-07-11,70,69,3,1,Stadium 9-6,Scheduled,21895
4470,9,2021-2022,2021-01-30,66,67,3,2,Stadium 9-2,Completed,25802
4471,9,2021-2022,2023-07-20,65,70,1,5,Stadium 9-1,Completed,45159
4472,9,2022-2023,2021-05-30,70,67,0,1,Stadium 9-6,Completed,49429
4473,9,2021-2022,2024-01-25,70,66,2,4,Stadium 9-6,Scheduled,16511
4474,9,2021-2022,2021-05-29,70,65,0,5,Stadium 9-6,Completed,74156
4475,9,2023-2024,2023-06-30,70,71,4,0,Stadium 9-6,Completed,28462
4476,9,2020-2021,2021-05-09,69,66,2,3,Stadium 9-5,Scheduled,69679
4477,9,2020-2021,2023-12-19,67,68,1,0,Stadium 9-3,Completed,51945
4478,9,2021-2022,2021-04-06,68,71,4,5,Stadium 9-4,Completed,50347
4479,9,2023-2024,2021-05-24,71,69,3,3,Stadium 9-7,Completed,30507
4480,9,2022-2023,2021-10-19,68,71,5,5,Stadium 9-4,Completed,16342
4481,9,2023-2024,2023-01-28,70,67,1,4,Stadium 9-6,Completed,6556
4482,9,2022-2023,2021-10-08,70,69,5,4,Stadium 9-6,Completed,7258
4483,9,2022-2023,2021-06-05,67,66,3,4,Stadium 9-3,Scheduled,55049
4484,9,2020-2021,2020-09-09,67,68,2,0,Stadium 9-3,Scheduled,59229
4485,9,2020-2021,2022-02-28,69,67,3,3,Stadium 9-5,Completed,48463
4486,9,2021-2022,2022-09-26,66,69,0,4,Stadium 9-2,Completed,77889
4487,9,2023-2024,2023-07-22,70,72,0,3,Stadium 9-6,Completed,29409
4488,9,2022-2023,2021-04-28,69,68,4,0,Stadium 9-5,Completed,76943
4489,9,2020-2021,2021-08-08,67,65,5,0,Stadium 9-3,Scheduled,70943
4490,9,2020-2021,2024-04-02,71,66,3,4,Stadium 9-7,Completed,79052
4491,9,2023-2024,2021-01-13,71,66,2,3,Stadium 9-7,Completed,72028
4492,9,2021-2022,2022-03-25,69,68,4,5,Stadium 9-5,Completed,61002
4493,9,2023-2024,2023-08-24,69,66,2,3,Stadium 9-5,Scheduled,55590
4494,9,2021-2022,2022-07-15,71,70,1,0,Stadium 9-7,Scheduled,73531
4495,9,2023-2024,2022-09-07,66,72,2,1,Stadium 9-2,Completed,9702
4496,9,2023-2024,2021-09-06,70,67,3,5,Stadium 9-6,Completed,26813
4497,9,2021-2022,2022-09-03,71,70,1,3,Stadium 9-7,Completed,76307
4498,9,2020-2021,2021-02-19,67,72,2,4,Stadium 9-3,Completed,71115
4499,9,2020-2021,2022-07-26,65,71,4,2,Stadium 9-1,Completed,67737
4500,9,2022-2023,2022-08-30,71,72,4,3,Stadium 9-7,Completed,73898
4501,10,2021-2022,2021-06-07,79,75,4,5,Stadium 10-7,Scheduled,42436
4502,10,2021-2022,2021-01-08,75,73,4,1,Stadium 10-3,Completed,75989
4503,10,2023-2024,2020-08-08,79,77,2,2,Stadium 10-7,Completed,41808
4504,10,2021-2022,2021-04-07,75,73,2,2,Stadium 10-3,Completed,30993
4505,10,2023-2024,2022-10-29,76,80,2,2,Stadium 10-4,Completed,45618
4506,10,2022-2023,2022-01-03,78,80,0,5,Stadium 10-6,Completed,40273
4507,10,2023-2024,2021-04-25,79,80,4,0,Stadium 10-7,Completed,25326
4508,10,2020-2021,2023-12-09,74,80,3,3,Stadium 10-2,Completed,23704
4509,10,2022-2023,2021-11-29,76,79,2,1,Stadium 10-4,Completed,30407
4510,10,2020-2021,2023-10-06,79,80,4,5,Stadium 10-7,Scheduled,33369
4511,10,2021-2022,2022-10-03,75,80,1,4,Stadium 10-3,Scheduled,60741
4512,10,2021-2022,2022-08-26,76,79,5,0,Stadium 10-4,Completed,22342
4513,10,2022-2023,2021-02-13,78,76,0,0,Stadium 10-6,Scheduled,37934
4514,10,2022-2023,2022-07-06,77,74,0,4,Stadium 10-5,Scheduled,25040
4515,10,2021-2022,2023-05-24,79,80,4,0,Stadium 10-7,Completed,70928
4516,10,2023-2024,2022-07-22,75,77,0,2,Stadium 10-3,Completed,22275
4517,10,2021-2022,2020-12-17,73,80,4,2,Stadium 10-1,Completed,26784
4518,10,2021-2022,2020-08-13,76,80,3,5,Stadium 10-4,Completed,30321
4519,10,2022-2023,2021-02-09,74,79,3,1,Stadium 10-2,Scheduled,34575
